0.0,0.0
0.121212121212,0.0
0.242424242424,0.0
0.363636363636,0.0
0.484848484848,0.0
0.606060606061,0.0
0.727272727273,0.0
0.848484848485,0.0
0.969696969697,0.0
1.09090909091,0.0
1.21212121212,0.0
1.33333333333,0.0
1.45454545455,0.0
1.57575757576,0.0
1.69696969697,0.0
1.81818181818,0.0
1.93939393939,0.0
2.06060606061,0.0
2.18181818182,0.0
2.30303030303,0.0
2.42424242424,0.0
2.54545454545,0.0
2.66666666667,0.0
2.78787878788,0.0
2.90909090909,0.0
3.0303030303,0.0
3.15151515152,0.0
3.27272727273,0.0
3.39393939394,0.0
3.51515151515,0.0
3.63636363636,0.0
3.75757575758,0.0
3.87878787879,0.0
4.0,0.0
4.12121212121,0.708305025514
4.24242424242,2.03978166582
4.36363636364,4.43755378983
4.48484848485,6.70335360973
4.60606060606,9.3953598045
4.72727272727,12.468553983
4.84848484848,15.3152160825
4.9696969697,18.6416594928
5.09090909091,19.1470177024
5.21212121212,18.9098865046
5.33333333333,23.6968589496
5.45454545455,25.3474949255
5.57575757576,27.0893599748
5.69696969697,28.494849742
5.81818181818,30.8342407076
5.93939393939,28.5198126024
6.06060606061,28.2368213509
6.18181818182,23.2337366317
6.30303030303,25.7028816362
6.42424242424,26.8548475548
6.54545454545,23.0187010278
6.66666666667,25.2952778068
6.78787878788,22.0145634037
6.90909090909,24.6912395468
7.0303030303,25.0016780345
7.15151515152,20.5336296637
7.27272727273,22.838645413
7.39393939394,18.0517247985
7.51515151515,20.9147037346
7.63636363636,16.8659290053
7.75757575758,17.567956324
7.87878787879,16.3355950944
8.0,16.1794359507
8.12121212121,13.3533848504
8.24242424242,14.1785966858
8.36363636364,12.2131599576
8.48484848485,12.4506376073
8.60606060606,11.4628031389
8.72727272727,9.71742211666
8.84848484848,10.2188139904
8.9696969697,7.98286986596
9.09090909091,7.76741036872
9.21212121212,6.83038713289
9.33333333333,7.12186951552
9.45454545455,5.92653827694
9.57575757576,5.13665347082
9.69696969697,5.09100332356
9.81818181818,5.68503897108
9.93939393939,4.53941769212
10.0606060606,4.19118400812
10.1818181818,3.9592241225
10.303030303,3.82695875898
10.4242424242,3.041446456
10.5454545455,2.80794804185
10.6666666667,3.22704471802
10.7878787879,2.58906801538
10.9090909091,2.14594765172
11.0303030303,1.99134595528
11.1515151515,2.1165656882
11.2727272727,1.67247652769
11.3939393939,1.85220103155
11.5151515152,1.53468814978
11.6363636364,1.43118869792
11.7575757576,1.38754329528
11.8787878788,1.11155561303
12.0,1.23047018343
