0.0 , 0.0
0.0010101010101 , 14480.8439804
0.0020202020202 , 19463.6955929
0.0030303030303 , 23247.1318939
0.0040404040404 , 27212.7301957
0.00505050505051 , 26272.1642341
0.00606060606061 , 25636.5140401
0.00707070707071 , 24259.3154772
0.00808080808081 , 25528.2671864
0.00909090909091 , 20681.9249606
0.010101010101 , 22121.6544239
0.0111111111111 , 19854.0500165
0.0131313131313 , 19291.9769569
0.0141414141414 , 19707.6030213
0.0161616161616 , 17683.251643
0.0171717171717 , 16736.2283576
0.0191919191919 , 16471.1023042
0.020202020202 , 17305.3271536
0.0222222222222 , 14703.1360801
0.0232323232323 , 15589.5707733
0.0252525252525 , 13055.1010019
0.0262626262626 , 12615.2766488
0.0282828282828 , 12121.2419249
0.0292929292929 , 12730.3814943
0.0313131313131 , 12515.1250608
0.0323232323232 , 11878.1588229
0.0343434343434 , 9998.57736111
0.0353535353535 , 11026.7058367
0.0373737373737 , 9241.19465284
0.0383838383838 , 9237.12925172
0.040404040404 , 9361.76361588
0.0414141414141 , 8053.79333765
0.0434343434343 , 7570.94712127
0.0444444444444 , 8284.42572564
0.0464646464646 , 7519.41749186
0.0474747474747 , 7591.66975399
0.0494949494949 , 6430.95775654
0.0505050505051 , 6186.8972682
0.0525252525253 , 5867.09358794
0.0535353535354 , 6279.88086787
0.0555555555556 , 6054.4636963
0.0565656565657 , 5394.08105698
0.0585858585859 , 5344.57043246
0.059595959596 , 4915.17329548
0.0616161616162 , 4897.26250806
0.0626262626263 , 4481.86220375
0.0646464646465 , 4153.07714092
0.0656565656566 , 3702.15318618
0.0676767676768 , 3889.20191992
0.0686868686869 , 4049.40870087
0.0707070707071 , 3521.01101457
0.0727272727273 , 3206.47033237
0.0737373737374 , 3439.2401943
0.0757575757576 , 2931.85000469
0.0767676767677 , 2826.59035535
0.0777777777778 , 2845.03720564
0.0787878787879 , 2952.2351843
0.079797979798 , 2541.10890446
0.0808080808081 , 2522.49057196
0.0818181818182 , 2496.66752553
0.0828282828283 , 2291.33311859
0.0838383838384 , 2478.07051881
0.0848484848485 , 2419.73913829
0.0868686868687 , 1970.23745432
0.0909090909091 , 1946.14179167
0.0929292929293 , 1743.31374222
0.0939393939394 , 1609.01443045
0.0959595959596 , 1740.30044737
0.0969696969697 , 1478.23724147
0.0989898989899 , 1589.71790098
0.1 , 1469.48969751
